Strict transport security not enforced,Low,https://askdoctor.asuransiastra.com,/
Password submitted using GET method,Low,https://askdoctor.asuransiastra.com,/Home/Login
Password field with autocomplete enabled,Low,https://askdoctor.asuransiastra.com,/Home/Login
Strict transport security not enforced,Low,https://askdoctorcms.asuransiastra.com,/
Password submitted using GET method,Low,https://askdoctorcms.asuransiastra.com,/
Password submitted using GET method,Low,https://askdoctorcms.asuransiastra.com,/Home
Password field with autocomplete enabled,Low,https://askdoctorcms.asuransiastra.com,/
Password field with autocomplete enabled,Low,https://askdoctorcms.asuransiastra.com,/Home
Strict transport security not enforced,Low,https://askdoctormiddleware.asuransiastra.com,/
Strict transport security not enforced,Low,https://askdoctormiddleware.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://b2b.asuransiastra.com,/
Strict transport security not enforced,Low,https://b2b.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://crakses.asuransiastra.com,/
Strict transport security not enforced,Low,https://crakses.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://econsul.asuransiastra.com,/
Strict transport security not enforced,Low,https://econsul.asuransiastra.com,/
Password submitted using GET method,Low,https://econsul.asuransiastra.com,/Home/Login
Password field with autocomplete enabled,Low,https://econsul.asuransiastra.com,/Home/Login
Strict transport security not enforced,Low,https://econsulcms.asuransiastra.com,/
Strict transport security not enforced,Low,https://econsulcms.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://econsulmiddleware.asuransiastra.com,/
Strict transport security not enforced,Low,https://econsulmiddleware.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://gardamedikaakses.asuransiastra.com,/
Unencrypted communications,Low,http://gardamedika.asuransiastra.com,/
Strict transport security not enforced,Low,https://gardamedika.asuransiastra.com,/
Strict transport security not enforced,Low,https://gen5.asuransiastra.com,/
Strict transport security not enforced,Low,https://gen5.asuransiastra.com,/Retail/API/root/signin
Strict transport security not enforced,Low,https://gen5.asuransiastra.com,/Retail/CSS/a2is-1.10.1.5.min.css
Strict transport security not enforced,Low,https://gen5.asuransiastra.com,/Retail/Scripts/a2is-1.16.1.3.min.js
Strict transport security not enforced,Low,https://gen5.asuransiastra.com,/Retail/UI/Root/home.cshtml
Strict transport security not enforced,Low,https://gen5.asuransiastra.com,/retail
Strict transport security not enforced,Low,https://gen5.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://giias.asuransiastra.com,/
Unencrypted communications,Low,http://globalapi.asuransiastra.com,/
Strict transport security not enforced,Low,https://globalapi.asuransiastra.com,/
Strict transport security not enforced,Low,https://gomitra.asuransiastra.com,/
Password submitted using GET method,Low,https://gomitra.asuransiastra.com,/GomitraMVC
Password submitted using GET method,Low,https://gomitra.asuransiastra.com,/GomitraMVC/ruangmitra/Login
Password field with autocomplete enabled,Low,https://gomitra.asuransiastra.com,/GomitraMVC
Password field with autocomplete enabled,Low,https://gomitra.asuransiastra.com,/GomitraMVC/ruangmitra/Login
Unencrypted communications,Low,http://m-a2isworkshop.asuransiastra.com,/
Strict transport security not enforced,Low,https://m-a2isworkshop.asuransiastra.com,/
Unencrypted communications,Low,http://marineapi.asuransiastra.com,/
Strict transport security not enforced,Low,https://marineapi.asuransiastra.com,/
Strict transport security not enforced,Low,https://marineapi.asuransiastra.com,/Global.asax
Strict transport security not enforced,Low,https://marineapi.asuransiastra.com,/Web.config
Strict transport security not enforced,Low,https://marineapi.asuransiastra.com,/bin/
Strict transport security not enforced,Low,https://marineapi.asuransiastra.com,/packages.config
Strict transport security not enforced,Low,https://meddoctor.asuransiastra.com,/
Strict transport security not enforced,Low,https://meddoctor.asuransiastra.com,/service-worker.js
Strict transport security not enforced,Low,https://meddoctor.asuransiastra.com,/static/css/main.0eda6192.chunk.css
Strict transport security not enforced,Low,https://meddoctor.asuransiastra.com,/static/js/7.1432c538.chunk.js
Strict transport security not enforced,Low,https://meddoctor.asuransiastra.com,/static/js/main.d30a0264.chunk.js
Strict transport security not enforced,Low,https://publicapi.asuransiastra.com,/
Strict transport security not enforced,Low,https://publicapi.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://qremployee.asuransiastra.com,/
Strict transport security not enforced,Low,https://qremployee.asuransiastra.com,/Content/Site.css
Strict transport security not enforced,Low,https://qremployee.asuransiastra.com,/DXR.axd
Strict transport security not enforced,Low,https://qremployee.asuransiastra.com,/LoginPage.aspx
Strict transport security not enforced,Low,https://qremployee.asuransiastra.com,/robots.txt
Password field with autocomplete enabled,Low,https://qremployee.asuransiastra.com,/LoginPage.aspx
Strict transport security not enforced,Low,https://quotation.asuransiastra.com,/
Strict transport security not enforced,Low,https://quotation.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://gardaqsystem.asuransiastra.com,/
Strict transport security not enforced,Low,https://gardaqsystem.asuransiastra.com,/
Strict transport security not enforced,Low,https://jenkinsdeployer-dev.asuransiastra.com,/
Password field with autocomplete enabled,Low,https://jenkinsdeployer-dev.asuransiastra.com,/login
Password field with autocomplete enabled,Low,https://jenkinsdeployer-dev.asuransiastra.com,/loginError
Unencrypted communications,Low,http://gardamobile.asuransiastra.com,/
Unencrypted communications,Low,http://gardamobileotosales.asuransiastra.com,/
Strict transport security not enforced,Low,https://apps-monitoring.asuransiastra.com,/final
Strict transport security not enforced,Low,https://apps-monitoring.asuransiastra.com,/final/servlet/com.eg.LoginHelperServlet
Strict transport security not enforced,Low,https://aabmail.asuransiastra.com,/
Strict transport security not enforced,Low,https://a2isworkshop.asuransiastra.com,/
Strict transport security not enforced,Low,https://a2isworkshop.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://a2isworkshop-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://a2isworkshop-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://a2isworkshop-qc.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://m-a2isworkshop-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://m-a2isworkshop-qc.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://askdoctorcms-qc.asuransiastra.com,/
Password submitted using GET method,Low,https://askdoctorcms-qc.asuransiastra.com,/
Password submitted using GET method,Low,https://askdoctorcms-qc.asuransiastra.com,/Home
Password field with autocomplete enabled,Low,https://askdoctorcms-qc.asuransiastra.com,/
Password field with autocomplete enabled,Low,https://askdoctorcms-qc.asuransiastra.com,/Home
Unencrypted communications,Low,http://askdoctormiddleware-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://askdoctormiddleware-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://askdoctormiddleware-qc.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://askdoctor-qc.asuransiastra.com,/
Password submitted using GET method,Low,https://askdoctor-qc.asuransiastra.com,/Home/Login
Password field with autocomplete enabled,Low,https://askdoctor-qc.asuransiastra.com,/Home/Login
Strict transport security not enforced,Low,https://b2b-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://b2b-qc.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://chatbotapi-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://chatbotapi-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://chatbotapi-qc.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://cisadane-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://cisadane-qc.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://crakses-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://crakses-qc.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://gardamedika-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://gardamedika-qc.asuransiastra.com,/
Unencrypted communications,Low,http://gen5-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://gen5-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://giias-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://giias-qc.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://globalapi-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://globalapi-qc.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://gomitra-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://gomitra-qc.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://medcarereactapp-dev.asuransiastra.com,/
Strict transport security not enforced,Low,https://medcarereactapp-qc.asuransiastra.com,/
Unencrypted communications,Low,http://publicapi-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://publicapi-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://quotation-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://quotation-qc.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://gardamobilecrakses.asuransiastra.com,/
Strict transport security not enforced,Low,https://gardamobilecrakses.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://gardamobilegeneric.asuransiastra.com,/
Strict transport security not enforced,Low,https://gardamobilegeneric.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://gardamobileotosurvey-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://a2issd.asuransiastra.com,/
Cross-site scripting (reflected),Low,https://a2issd.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://jenkinsdeployer-qc.asuransiastra.com,/
Password field with autocomplete enabled,Low,https://jenkinsdeployer-qc.asuransiastra.com,/login
Password field with autocomplete enabled,Low,https://jenkinsdeployer-qc.asuransiastra.com,/loginError
Unencrypted communications,Low,http://mail.asuransiastra.com,/
Unencrypted communications,Low,http://autodiscover.asuransiastra.com,/
Strict transport security not enforced,Low,https://autodiscover.asuransiastra.com,/
Strict transport security not enforced,Low,https://autodiscover.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://gardaoto.com,/
Strict transport security not enforced,Low,https://gardaoto.com,/
Strict transport security not enforced,Low,https://gardaoto.com,/index.php
Unencrypted communications,Low,http://www-qc.gardaoto.com,/
Strict transport security not enforced,Low,https://garda-healthtech.gardaoto.com,/
Strict transport security not enforced,Low,https://garda-healthtech.gardaoto.com,/static/css/main.fd1cfecd.chunk.css
Strict transport security not enforced,Low,https://garda-healthtech.gardaoto.com,/static/js/16.2dccd844.chunk.js
Strict transport security not enforced,Low,https://garda-healthtech.gardaoto.com,/static/js/main.66fcd904.chunk.js
Strict transport security not enforced,Low,https://gardamotor.gardaoto.com,/
Strict transport security not enforced,Low,https://publicapi.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://chatbot-qc.gardaoto.com,/
Strict transport security not enforced,Low,https://chatbot-qc.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://garda-healthtech-qc.gardaoto.com,/
Strict transport security not enforced,Low,https://garda-healthtech-qc.gardaoto.com,/static/css/main.fd1cfecd.chunk.css
Strict transport security not enforced,Low,https://garda-healthtech-qc.gardaoto.com,/static/js/0.0c9830c5.chunk.js
Strict transport security not enforced,Low,https://garda-healthtech-qc.gardaoto.com,/static/js/16.2dccd844.chunk.js
Strict transport security not enforced,Low,https://garda-healthtech-qc.gardaoto.com,/static/js/5.3fca3bc9.chunk.js
Strict transport security not enforced,Low,https://garda-healthtech-qc.gardaoto.com,/static/js/main.57f59286.chunk.js
Strict transport security not enforced,Low,https://gardamall-qc.gardaoto.com,/
Strict transport security not enforced,Low,https://gardamall-qc.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://gardamotor-qc.gardaoto.com,/
Strict transport security not enforced,Low,https://publicapi-dev-ext.gardaoto.com,/
Strict transport security not enforced,Low,https://publicapi-dev-ext.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://otosalesgen5.gardaoto.com,/
Strict transport security not enforced,Low,https://otosalesgen5.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://paymentapi.gardaoto.com,/
Strict transport security not enforced,Low,https://paymentapi.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://otosalesgen5-qc.gardaoto.com,/
Strict transport security not enforced,Low,https://otosalesgen5-qc.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://otosales-qc.gardaoto.com,/
Strict transport security not enforced,Low,https://otosales-qc.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://publicapi-qc.gardaoto.com,/
Strict transport security not enforced,Low,https://publicapi-qc.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://chatbotmiddleware.gardaoto.com,/
Strict transport security not enforced,Low,https://chatbotmiddleware.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://chat.gardaoto.com,/
Password submitted using GET method,Low,https://chat.gardaoto.com,/Home/Login
Password field with autocomplete enabled,Low,https://chat.gardaoto.com,/Home/Login
Strict transport security not enforced,Low,https://internalapi-dev.gardaoto.com,/
Strict transport security not enforced,Low,https://internalapi-dev.gardaoto.com,/robots.txt
Strict transport security not enforced,Low,https://publicapi-dev.gardaoto.com,/
Strict transport security not enforced,Low,https://publicapi-dev.gardaoto.com,/robots.txt
Unencrypted communications,Low,http://www.gomitra.com,/
Strict transport security not enforced,Low,https://www.gomitra.com,/wp-sitemap-posts-avada_faq-1.xml
Strict transport security not enforced,Low,https://www.gomitra.com,/wp-sitemap-posts-page-1.xml
Strict transport security not enforced,Low,https://www.gomitra.com,/wp-sitemap-taxonomies-category-1.xml
Strict transport security not enforced,Low,https://www.gomitra.com,/wp-sitemap-taxonomies-post_tag-1.xml
Unencrypted communications,Low,http://queuingsvc.asuransiastra.com,/
Strict transport security not enforced,Low,https://queuingsvc.asuransiastra.com,/
Strict transport security not enforced,Low,https://www.gardamarine.com,/
Password submitted using GET method,Low,https://www.gardaoto.com,/login/
Password field with autocomplete enabled,Low,https://www.gardaoto.com,/garda-edu/quotation/
Password field with autocomplete enabled,Low,https://www.gardaoto.com,/garda-me/quotation/
Password field with autocomplete enabled,Low,https://www.gardaoto.com,/login/
Strict transport security not enforced,Low,https://otosales-centos-qc.gardaoto.com,/
Strict transport security not enforced,Low,https://otosales-centos-qc.gardaoto.com,/forgotpassword
Unencrypted communications,Low,http://xoom.asuransiastra.com,/
Strict transport security not enforced,Low,https://xoom.asuransiastra.com,/
Strict transport security not enforced,Low,https://db-repositoryscenario-qc.asuransiastra.com,/
Password field with autocomplete enabled,Low,https://db-repositoryscenario-qc.asuransiastra.com,/
Password field with autocomplete enabled,Low,https://db-repositoryscenario-qc.asuransiastra.com,/index.php
Strict transport security not enforced,Low,https://repositoryscenario-qc.asuransiastra.com,/
Password field with autocomplete enabled,Low,https://repositoryscenario-qc.asuransiastra.com,/login
Unencrypted communications,Low,http://www.asuransiastra.com,/
Unencrypted communications,Low,http://a2is-opex.aab.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://a2is-opex.aab.asuransi.astra.co.id,/
Password field with autocomplete enabled,Low,https://a2is-opex.aab.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://a2issd.aab.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://a2issd.aab.asuransi.astra.co.id,/pages/UI.php
Strict transport security not enforced,Low,https://a2issd.aab.asuransi.astra.co.id,/robots.txt
Cross-site scripting (reflected),Low,https://a2issd.aab.asuransi.astra.co.id,/robots.txt
Strict transport security not enforced,Low,https://a2is-wallboard2.asuransiastra.com,/wallboard/
Strict transport security not enforced,Low,https://a2is-wallboard2.asuransiastra.com,/wallboard/css
Strict transport security not enforced,Low,https://a2is-wallboard2.asuransiastra.com,/wallboard/js
Strict transport security not enforced,Low,https://a2is-wallboard2.asuransiastra.com,/wallboard/view3
Unencrypted communications,Low,http://aab-antrian.aab.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://aab-antrian.aab.asuransi.astra.co.id,/robots.txt
Strict transport security not enforced,Low,https://aab-helpdesk.aab.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://aab-helpdesk.aab.asuransi.astra.co.id,/robots.txt
Unencrypted communications,Low,http://k-port.aab.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://k-port.aab.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://k-port.aab.asuransi.astra.co.id,/robots.txt
Unencrypted communications,Low,http://b2bpermatava.beyond.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://b2bpermatava.beyond.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://b2bpermatava.beyond.asuransi.astra.co.id,/robots.txt
Unencrypted communications,Low,http://k2server.beyond.asuransi.astra.co.id,/
Unencrypted communications,Low,http://product.beyond.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://product.beyond.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://otosales.gardaoto.com,/
Strict transport security not enforced,Low,https://otosales.gardaoto.com,/forgotpassword
Unencrypted communications,Low,http://gardaoto.gardaoto.com,/
Strict transport security not enforced,Low,https://gardaoto.gardaoto.com,/
Strict transport security not enforced,Low,https://gardaoto.gardaoto.com,/robots.txt
Unencrypted communications,Low,http://a2-hris.aab.asuransi.astra.co.id,/
Strict transport security not enforced,Low,https://a2-hris.aab.asuransi.astra.co.id,/
Unencrypted communications,Low,http://a2is-zabbix.asuransiastra.com,/
Unencrypted communications,Low,http://172.16.94.180,/
Strict transport security not enforced,Low,https://otosales.gardaoto.com,/
Strict transport security not enforced,Low,https://otosales.gardaoto.com,/robots.txt
Unencrypted communications,Low,http://a2-deskcentral.asuransiastra.com:8383,/
Unencrypted communications,Low,http://www-qc.gardaoto.com,/
Unencrypted communications,Low,http://gen5-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://gen5-qc.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://b2b-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://b2b-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://b2b-comm.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://claim-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://claim-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://claim-comm.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://delivery-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://delivery-comm.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://finance-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://finance-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://finance-comm.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://general-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://general-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://general-comm.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://home-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://home-comm.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://phonefollowup-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://phonefollowup-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://phonefollowup-comm.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://policy-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://policy-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://policy-comm.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://report-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://report-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://report-comm.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://survey-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://survey-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://survey-comm.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://b2b-comm-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://b2b-comm-qc.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://claim-comm-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://claim-comm-qc.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://delivery-comm-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://delivery-comm-qc.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://finance-comm-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://finance-comm-qc.asuransiastra.com,/
Strict transport security not enforced,Low,https://finance-comm-qc.asuransiastra.com,/robots.txt
Unencrypted communications,Low,http://product-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://product-comm.asuransiastra.com,/
Strict transport security not enforced,Low,https://product-comm.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://itrecruitment.asuransiastra.com,/
Strict transport security not enforced,Low,https://itrecruitment.asuransiastra.com,/auth
Strict transport security not enforced,Low,https://itrecruitment.asuransiastra.com,/dir/lib/jquery/jquery.min.js
Strict transport security not enforced,Low,https://itrecruitment.asuransiastra.com,/forget/
Strict transport security not enforced,Low,https://itrecruitment.asuransiastra.com,/forget/sending/
Strict transport security not enforced,Low,https://itrecruitment.asuransiastra.com,/register
Strict transport security not enforced,Low,https://itrecruitment.asuransiastra.com,/register/
Strict transport security not enforced,Low,https://itrecruitment.asuransiastra.com,/robots.txt
Strict transport security not enforced,Low,https://a2is-vms.asuransiastra.com,/assets/css/main/app.css
Strict transport security not enforced,Low,https://a2is-vms.asuransiastra.com,/assets/css/pages/auth.css
Strict transport security not enforced,Low,https://a2is-vms.asuransiastra.com,/robots.txt
Password field with autocomplete enabled,Low,https://a2is-vms.asuransiastra.com,/login
Cross-site request forgery,Medium,https://gen5.asuransiastra.com,/Retail/API/root/signin
Cross-site request forgery,Medium,https://gen5.asuransiastra.com,/UAM/API/root/signin
Cross-site request forgery,Medium,https://gen5.asuransiastra.com,/Health/API/root/signin
Cross-site request forgery,Medium,https://gardamedikaakses.asuransiastra.com,/GardaAkses/API/root/signin
Cross-site request forgery,Medium,https://gardamedikaakses-qc1.asuransiastra.com,/GardaAkses/API/root/signin
Cross-site request forgery,Medium,https://gen5.asuransiastra.com,/Health/API/root/signin
Cross-site request forgery,Medium,https://gen5.asuransiastra.com,/Retail/API/root/signin
Cross-site request forgery,Medium,https://gomitra.asuransiastra.com,/GomitraMVC/ruangmitra/infomitra/
Cross-site request forgery,Medium,https://m-a2isworkshop.asuransiastra.com,/Workshop/API/root/signin
HTTP request smuggling,Medium,http://gardamobile.asuransiastra.com,/
HTTP request smuggling,Medium,http://gardamobileotosales.asuransiastra.com,/
Cross-site request forgery,Medium,https://apps-monitoring.asuransiastra.com,/final/logout
Cross-site request forgery,Medium,https://apps-monitoring.asuransiastra.com,/final/scripts/LoginApp/data/EgLoginService.jsp
Cross-site request forgery,Medium,https://apps-monitoring.asuransiastra.com,/final/scripts/LoginApp/data/EgValidateJson.jsp
Cross-site request forgery,Medium,https://apps-monitoring.asuransiastra.com,/final/servlet/com.egurkha.LoginServlet
HTTP request smuggling,Medium,http://gardamobileotosurvey-qc.asuransiastra.com,/
HTTP request smuggling,Medium,http://gardamobileotosurvey-qc.asuransiastra.com,/robots.txt
HTTP request smuggling,Medium,http://mail.asuransiastra.com,/
HTTP request smuggling,Medium,https://www.asuransiastra.com,/
HTTP request smuggling,Medium,https://www.asuransiastra.com,/blog/apa-itu-tower-crane-jenis-cara-kerja-dan-bagian-bagiannya/
HTTP request smuggling,Medium,https://www.asuransiastra.com,/blog/begini-cara-menyisihkan-uang-untuk-bayar-asuransi-dari-gajimu/
HTTP request smuggling,Medium,https://www.asuransiastra.com,/blog/cara-memilih-produk-asuransi-yang-tepat-untuk-kamu-keluarga/
HTTP request smuggling,Medium,https://www.asuransiastra.com,/career/apply
